"cat_code","age","sex","logMR","ch_grp","subch_grp","cat_range","ucd"
"J15","75-84","Male",2.20503442809847,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","65-74","diff",0.440525626541283,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","65-74","Female",0.665232198054891,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","45-54","Male",-0.662432574005693,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","65-74","Male",1.10575782459617,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","45-54","Female",-1.0187332724383,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","75-84","diff",0.461831482839969,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","45-54","diff",0.356300698432608,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","55-64","diff",0.357688717943645,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to Klebsiella pneumoniae"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to other streptococci"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to staphylococcus"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to streptococcus, group B"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Other bacterial pneumonia"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to other aerobic Gram-negative bacteria"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to Mycoplasma pneumoniae"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Bacterial pneumonia, unspecified"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to Escherichia coli"
"J15","55-64","Female",-0.194347515838231,"J00-J98","J09-J18","J09-J18","Pneumonia due to Pseudomonas"
"J18","75-84","Female",4.48851163343358,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","75-84","Female",4.48851163343358,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","75-84","Female",4.48851163343358,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","75-84","Female",4.48851163343358,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","75-84","Female",4.48851163343358,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","65-74","Female",3.09334580400306,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","65-74","Female",3.09334580400306,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","65-74","Female",3.09334580400306,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","65-74","Female",3.09334580400306,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","65-74","Female",3.09334580400306,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","55-64","Male",2.41187529824531,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","55-64","Male",2.41187529824531,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","55-64","Male",2.41187529824531,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","55-64","Male",2.41187529824531,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","55-64","Male",2.41187529824531,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","65-74","Male",3.47128682919775,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","65-74","Male",3.47128682919775,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","65-74","Male",3.47128682919775,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","65-74","Male",3.47128682919775,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","65-74","Male",3.47128682919775,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","45-54","Female",1.17198242644954,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","45-54","Female",1.17198242644954,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","45-54","Female",1.17198242644954,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","45-54","Female",1.17198242644954,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","45-54","Female",1.17198242644954,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","55-64","Female",2.01865577746125,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","55-64","Female",2.01865577746125,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","55-64","Female",2.01865577746125,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","55-64","Female",2.01865577746125,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","55-64","Female",2.01865577746125,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","45-54","Male",1.53157839465184,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","45-54","Male",1.53157839465184,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","45-54","Male",1.53157839465184,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","45-54","Male",1.53157839465184,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","45-54","Male",1.53157839465184,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","45-54","diff",0.359595968202301,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","45-54","diff",0.359595968202301,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","45-54","diff",0.359595968202301,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","45-54","diff",0.359595968202301,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","45-54","diff",0.359595968202301,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","55-64","diff",0.393219520784061,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","55-64","diff",0.393219520784061,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","55-64","diff",0.393219520784061,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","55-64","diff",0.393219520784061,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","55-64","diff",0.393219520784061,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","65-74","diff",0.377941025194687,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","65-74","diff",0.377941025194687,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","65-74","diff",0.377941025194687,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","65-74","diff",0.377941025194687,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
"J18","65-74","diff",0.377941025194687,"J00-J98","J09-J18","J09-J18","Hypostatic pneumonia, unspecified"
"J18","75-84","diff",0.344061411947812,"J00-J98","J09-J18","J09-J18","Other pneumonia, organism unspecified"
"J18","75-84","diff",0.344061411947812,"J00-J98","J09-J18","J09-J18","Pneumonia, unspecified"
"J18","75-84","diff",0.344061411947812,"J00-J98","J09-J18","J09-J18","Bronchopneumonia, unspecified"
"J18","75-84","diff",0.344061411947812,"J00-J98","J09-J18","J09-J18","Lobar pneumonia, unspecified"
